Date,Close,High,Low,Open,Volume
2024-02-20,180.49384354523508,181.12927978468986,178.7166127841021,180.26548767089844,53665600
2024-02-21,180.64278508736416,181.5860086349742,179.37191259479573,181.02008056640625,41371400
2024-02-22,182.17181186595948,183.64127060390982,181.15909521547567,183.0554656982422,52292200
2024-02-23,183.69089534874325,183.72068024032762,180.93071762862238,181.21865844726562,45119700
2024-02-26,180.94063332165365,181.45691481099774,179.36195851579282,179.8683319091797,40867400
2024-02-27,179.8087756065873,182.60866132395924,178.27974721589908,181.32786560058594,54318900
2024-02-28,181.20870480571682,181.814356133641,178.84568442217187,180.12648010253906,48953900
2024-02-29,179.977539289516,181.26827324885633,178.2499401300919,179.46124267578125,136682600
2024-03-01,178.26982726346276,179.24283570733874,176.11530099131116,178.37904357910156,73563100
2024-03-04,174.8940486462885,175.63870116419773,172.55087478393426,173.85154724121094,81510100
2024-03-05,169.54249498191575,170.8133675141066,168.4106236594959,168.9070587158203,95132400
2024-03-06,169.8403395327639,170.01906401050476,167.47730408815008,167.91416931152344,68587700
2024-03-07,167.9439531253601,169.51268953107953,167.28867044448495,167.79502868652344,71765100
2024-03-08,167.79503440936114,172.4615205019895,167.73546463179477,169.5126953125,76267000
2024-03-11,171.70695829072324,173.13669366515666,170.82330450374639,171.518310546875,60139500
2024-03-12,171.91544162555573,172.7891721100731,169.79070034274764,171.994873046875,59825400
2024-03-13,171.53815729817867,171.95516088785197,169.54247886546352,169.90985107421875,52488700
2024-03-14,171.67715534575908,173.06716728584055,170.82328653971078,171.76651000976562,72913500
2024-03-15,169.94957779625068,171.3892364501953,169.07584723661714,171.3892364501953,121752700
2024-03-18,174.31821532960825,176.4429567936847,172.2828285408912,172.4813995361328,75604200
2024-03-19,173.09697026746844,175.350789645184,171.7963128554373,174.82456970214844,55215200
2024-03-20,174.46710906124463,177.3960723876953,173.8415961439034,177.3960723876953,53423100
2024-03-21,175.78765774149878,176.22452301821235,169.62192763151074,170.1481475830078,106181300
2024-03-22,170.5353695457136,171.81618050845861,168.8474933401544,171.05166625976562,71160100
2024-03-25,169.3538487990515,170.7140758962492,168.24182406010684,169.63185119628906,54288300
2024-03-26,168.787925677805,170.19779947429063,168.37092203236526,168.5,57388400
2024-03-27,169.19499314475576,172.36225110852925,168.89712909220745,172.07431030273438,60273300
2024-03-28,170.5254338962422,171.00200728609337,169.29426955996547,170.25735473632812,65672700
2024-04-01,169.969420845431,170.02899062252595,168.27160644825386,168.81768798828125,46240500
2024-04-02,167.87446369081778,168.13260444031488,167.0305181193942,167.63616943359375,49329500
2024-04-03,167.5865303145986,169.46305411699578,167.37803608655156,168.44039916992188,47691700
2024-04-04,169.07582268557752,170.69420560535343,167.61631774902344,167.61631774902344,53704400
2024-04-05,168.38081863168355,169.1751176568126,167.74538244157907,168.3708953857422,42104800
2024-04-08,167.82482886831443,167.99361496437555,167.04046816897213,167.24896240234375,37425500
2024-04-09,167.49718091534808,168.86734648560252,167.1496854743383,168.46026611328125,42373800
2024-04-10,167.59647195447172,167.88439761067826,165.91851910107465,166.583740234375,49709300
2024-04-11,167.13975023930564,174.208995705804,166.9610408919762,173.79197692871094,91070300
2024-04-12,173.0175481045229,177.08832180821437,172.96791671667,175.29122924804688,101670900
2024-04-15,174.10967059769038,175.37061964403054,171.27006200710903,171.45870971679688,73531800
2024-04-16,170.52542991803605,172.5210932508517,167.0702464097302,168.17233276367188,73711200
2024-04-17,168.4006911997193,169.43326939438703,166.8021697998047,166.8021697998047,50901200
2024-04-18,166.83194578270678,167.4375970919546,165.36250241682455,165.8489990234375,43122900
2024-04-19,165.02494208062998,165.21357466916862,162.9101239696921,163.8235626220703,68149400
2024-04-22,164.33986695337822,166.06745127090076,163.5952143613438,164.65757751464844,48116400
2024-04-23,164.1710551260113,165.85893104014463,163.74411316214608,165.70999145507812,49537800
2024-04-24,165.35258209827205,168.09291330855643,165.0249482926904,167.81491088867188,48251800
2024-04-25,168.32124662085997,169.3935480180457,166.95108119945704,168.67868041992188,50558300
2024-04-26,168.66877724193844,170.11835910227322,167.97375605274175,168.09291076660156,44838400
2024-04-29,172.13384626192774,174.77488377894562,171.86578230229972,172.26292419433594,68169400
2024-04-30,172.0941804408779,173.7423484830038,168.78792110938284,169.11557006835938,65934800
2024-05-01,168.37091318228207,171.47860143970507,167.90426302381934,168.09291076660156,50383100
2024-05-02,171.2800137361139,172.18352915382397,169.67156903864844,171.7963104248047,94214900
2024-05-03,185.3191838346203,185.66669440285864,181.3576421366733,182.072509765625,163224100
2024-05-06,181.04988026799387,182.8866809793933,179.1336329755651,180.41444396972656,78569700
2024-05-07,182.14198851894085,183.58164691028847,180.02718583647587,181.09947204589844,77305800
2024-05-08,181.5462890620128,181.76472167822584,180.1562619452029,181.43707275390625,45057100
2024-05-09,181.25834986825006,183.34338298682428,180.81156138569682,183.2540283203125,48983000
2024-05-10,183.83068607894495,184.01958970422,181.07671637844012,181.99139404296875,50759500
2024-05-13,184.3675441223296,186.01794745703555,183.55227916041125,185.2026824951172,72044800
2024-05-14,186.42556271379902,187.2110023802185,185.2126171602605,186.3460235595703,52393600
2024-05-15,186.8232728469217,189.54741702859607,186.2863873072406,188.622802734375,70400000
2024-05-16,189.36845732702145,189.99481870677727,188.5631442219314,188.74209594726562,52845200
2024-05-17,188.4140082479681,189.70649303935699,188.08591490450098,188.7719268798828,41282900
2024-05-20,188.2350632210391,190.81008101901142,187.91690657220929,189.93516540527344,44361300
2024-05-21,189.98487181213304,191.6153866469515,189.815856788038,191.2375946044922,42309400
2024-05-22,191.15804664976199,191.70486886169914,189.1696132758398,189.79595947265625,34648500
2024-05-23,189.87551988281993,189.89540846653745,185.55068591274116,185.7992401123047,51005900
2024-05-24,187.72800676525614,189.47782271626807,186.9525037733123,188.88128662109375,36327000
2024-05-28,190.4024184243637,191.88380664169716,188.0063679124909,188.89122009277344,52280100
2024-05-29,188.51345399670836,191.13818582461732,188.41402624535667,189.18951416015625,53068000
2024-05-30,189.6567821553814,191.06856812279528,189.52754429358754,190.1837158203125,49889100
2024-05-31,190.33285520255313,191.45632497373828,188.81170480343985,191.13816833496094,75158300
2024-06-03,191.7843976924141,193.86232215027837,191.40660565779223,192.90786743164062,50080500
2024-06-04,193.51434462038463,194.19041988861153,191.91365507081835,193.2260284423828,47471400
2024-06-05,194.269945311189,195.76127042413225,193.74301165159252,194.7372283935547,54156800
2024-06-06,194.55829468881035,195.36360789712964,193.047080853253,193.35528564453125,41181800
2024-06-07,193.52429170702464,195.80105664694403,193.01724660656404,195.7513427734375,53103900
2024-06-10,195.76126603853862,196.15896182874013,191.03873662001607,192.0031280517578,97010200
2024-06-11,192.53006958414636,205.96194772636147,192.51019617172983,205.95199584960938,172373300
2024-06-12,206.1707358379729,218.9265393804105,205.7034527218097,211.83778381347656,198134300
2024-06-13,213.4981154669776,215.49648572091758,210.37627540407073,213.00100708007812,97862700
2024-06-14,212.61325905037393,213.92561727783075,210.07800329190465,211.26112365722656,70122700
2024-06-17,212.13602802573277,217.6837594401996,211.4897931914233,215.4169464111328,93728300
2024-06-18,216.33159234343563,217.36558613157078,211.76814166400058,213.05067443847656,79943300
2024-06-20,212.6927826496957,213.00100258632773,207.64217489543017,208.4673614501953,86172500
2024-06-21,209.17327704334386,210.66460227969185,205.91224707350656,206.29005432128906,241805100
2024-06-24,206.51871007112354,211.46990537136972,205.39524025887107,206.936279296875,80727000
2024-06-25,207.94042486793816,210.15753911842552,207.40355450398363,207.86090087890625,55549700
2024-06-26,210.2768291728298,213.6173978459433,209.42180221570723,212.01670837402344,66213200
2024-06-27,213.4484006592916,214.49233130131694,211.1219370597224,212.86181640625,49772700
2024-06-28,214.52215724323335,214.82042530908265,209.08379028418835,209.4019317626953,82542700
2024-07-01,210.86342163866271,216.25207446959737,210.6944066158183,215.49647521972656,60402900
2024-07-02,214.89995598050683,219.10550398155982,213.85604047340246,218.9961395263672,58046200
2024-07-03,218.72769869983824,220.26873779296875,217.76330717829083,220.26873779296875,37369800
2024-07-05,220.36812707547224,225.14037030398515,220.36812707547224,225.031005859375,60412400
2024-07-08,225.7766827586142,226.53229721329785,221.95889400104966,226.50247192382812,59085900
2024-07-09,226.61180512644188,228.0733048889389,225.0608295018841,227.3574676513672,48076100
2024-07-10,227.97391879587246,231.732057144285,227.92420492099558,231.63262939453125,62627700
2024-07-11,230.05179071675636,231.04600736969545,224.4642979818121,226.25389099121094,64710600
2024-07-12,227.59609977127653,231.29458734662404,227.357482286545,229.20672607421875,53046500
2024-07-15,235.11237576276483,235.8580383346859,231.7419815445035,233.04440307617188,62631300
2024-07-16,233.64092682357534,234.9035862928846,230.98637002864072,233.46197509765625,43234300
2024-07-17,228.1230311101644,230.1214164943178,225.32928445945876,227.55633544921875,57345900
2024-07-18,228.94822726389444,229.10730558155058,220.9845567217071,222.8834991455078,66034600
2024-07-19,223.5198165983548,225.4883615119168,221.9887143107171,223.01275634765625,49151500
2024-07-22,225.69712847330965,226.46267958300487,221.7998008147913,222.66477966308594,48201800
2024-07-23,223.07241159149987,225.6275559695254,221.3921828247117,223.70870971679688,39960300
2024-07-24,222.70455320631825,223.4999296447353,215.8742889513949,217.276123046875,61777600
2024-07-25,217.663867640833,219.57277716709376,213.3787958392943,216.23220825195312,51391200
2024-07-26,217.43518879671294,218.22062848355827,214.76074345207394,216.69947814941406,41601300
2024-07-29,215.7052633263403,218.0317267787177,214.50225443638584,216.9778594970703,36311800
2024-07-30,217.92238139381377,219.05578793157815,214.87012855591783,217.53463745117188,41643800
2024-07-31,220.1593561933901,222.52559687691686,219.35404306544518,220.795654296875,50036300
2024-08-01,223.07240511518174,223.1817695634113,215.76492117798517,217.09716796875,62501000
2024-08-02,217.88258518105536,224.29529507499745,216.45092586682142,218.58848571777344,105568600
2024-08-05,197.93858949976783,212.26525508834706,194.86646368766287,208.05972290039062,119548600
2024-08-06,204.11270880558044,208.77558795019922,199.90717605667754,206.0315399169922,69660500
2024-08-07,205.703426053809,212.40445197195865,205.19638100586542,208.60655212402344,63516400
2024-08-08,211.87752992550045,212.96122253044004,207.6222834948103,212.0763702392578,47161100
2024-08-09,210.8733840757052,215.5263113015057,210.7441310403627,214.98944091796875,42201600
2024-08-12,215.0690650325273,218.49311650663688,214.60124108809114,216.5222930908203,38028100
2024-08-13,217.9954546002453,220.8621181746332,217.9954546002453,220.2449951171875,44155300
2024-08-14,219.54820460737923,221.99680001644595,218.6822246024247,220.69287109375,41960600
