Date,Close,High,Low,Open,Volume,Return,MA_7,MA_30,Vol_14,RSI_14,MACD,MACD_Signal,features_assembled,features,cluster,distance
2020-07-31,103.17498016357422,103.32547889929636,97.8977682194158,99.89796575503286,374336800,0.10468855951223399,93.07587432861328,91.35230916341146,0.033474383359408125,73.80019543648226,2.350038566692291,2.212859487931851,"[103.17498016357422,103.32547889929636,97.8977682194158,99.89796575503286,374336800.0,0.10468855951223399,93.07587432861328,91.35230916341146,0.033474383359408125,73.80019543648226,2.350038566692291,2.212859487931851]","[-0.260472288278392,-0.27400333326315846,-0.3237326109988102,-0.3088000269667068,5.178156669028738,5.47548009881263,-0.41013883800275364,-0.4221274350693513,1.8557386287580353,1.4162475781532282,0.6992853311069864,0.6951082957834466]",1,7.647417615868188
2020-08-21,120.9769058227539,121.46083051491364,115.99658841174929,116.008744414782,338054800,0.05153248137416955,113.73016684395927,102.15432688395182,0.021788895608207143,80.2839185870273,6.082487366762649,5.442411742403699,"[120.9769058227539,121.46083051491364,115.99658841174929,116.008744414782,338054800.0,0.05153248137416955,113.73016684395927,102.15432688395182,0.021788895608207143,80.2839185870273,6.082487366762649,5.442411742403699]","[0.009755357202754786,-0.0013137865142463377,-0.04600719403463021,-0.06397084341244602,4.499545468665131,2.6652683193279922,-0.096146282565252,-0.2572492409896163,0.556262877612138,1.9188791864892447,2.212170624721738,2.1017567258706973]",3,5.9239891715384445
2020-08-24,122.42384338378906,125.27148042738582,120.55622676537672,125.18635870420124,345937600,0.011960444443463336,115.23753356933594,103.14493815104167,0.02177535791900779,81.31157653814448,6.504349203236501,5.654799234570261,"[122.42384338378906,125.27148042738582,120.55622676537672,125.18635870420124,345937600.0,0.011960444443463336,115.23753356933594,103.14493815104167,0.02177535791900779,81.31157653814448,6.504349203236501,5.654799234570261]","[0.03171941534806785,0.05598449032511634,0.023960209890596478,0.07549776086229085,4.646983767827973,0.5732064476445253,-0.0732308556761044,-0.24212889949617158,0.5547574292118944,1.998545353103083,2.383165219028449,2.194263212493599]",3,5.567941187794616
2020-09-03,117.5821304321289,125.32496358779086,117.21250032267773,123.44762527133628,257599600,-0.0800606268294134,123.92980194091797,111.08714345296224,0.03175210919010436,54.89549476517006,6.475195904397992,6.69084700277613,"[117.5821304321289,125.32496358779086,117.21250032267773,123.44762527133628,257599600.0,-0.0800606268294134,123.92980194091797,111.08714345296224,0.03175210919010436,54.89549476517006,6.475195904397992,6.69084700277613]","[-0.04177626798819133,0.05678868199885205,-0.02734909152486792,0.04907491093199121,2.9947276568715675,-4.2916877941798,0.058911533442949554,-0.12090187496527197,1.6642144435903974,-0.04928385847725658,2.3713484200753583,2.6455192541396935]",3,6.235602892085223
2025-04-09,198.3644561767578,200.1201531468693,171.47028013366514,171.53013119082922,184395900,0.15328847459654016,198.2832271030971,217.70976918538412,0.05751734305912967,41.866543603163095,-10.187137884521178,-7.054356955741351,"[198.3644561767578,200.1201531468693,171.47028013366514,171.53013119082922,184395900.0,0.15328847459654016,198.2832271030971,217.70976918538412,0.05751734305912967,41.866543603163095,-10.187137884521178,-7.054356955741351]","[1.1844740883155662,1.1814355469816153,0.8052336051052775,0.7797658921769451,1.6255404365403459,8.044820400727602,1.189253904398403,1.5065483323578266,4.529417621092366,-1.0593150589828577,-4.382448107845074,-3.3412764518921994]",4,10.257447578786067
2025-04-10,189.95504760742188,194.30440235729915,182.55316692796467,188.6083530498886,121880000,-0.042393726837042345,193.6132311139788,216.15091857910156,0.05796828618923339,38.279514816709735,-10.415186994752219,-7.726522963543525,"[189.95504760742188,194.30440235729915,182.55316692796467,188.6083530498886,121880000.0,-0.042393726837042345,193.6132311139788,216.15091857910156,0.05796828618923339,38.279514816709735,-10.415186994752219,-7.726522963543525]","[1.0568219050019694,1.09398786576617,0.9752999035382248,1.0392969305344133,0.4562556688646053,-2.3003451337920766,1.11825926861426,1.4827545857214703,4.5795644078754325,-1.3373889381754138,-4.474883975976465,-3.6340418834853065]",4,6.535448021280253
2025-04-11,197.6661529541016,199.05275825525484,185.6056778647687,185.64558871717136,87435900,0.04059436926686022,189.94506617954798,214.6981409708659,0.05924160532537807,43.0941208704342,-9.86003544953141,-8.153225460741101,"[197.6661529541016,199.05275825525484,185.6056778647687,185.64558871717136,87435900.0,0.04059436926686022,189.94506617954798,214.6981409708659,0.05924160532537807,43.0941208704342,-9.86003544953141,-8.153225460741101]","[1.1738740645146026,1.165385820714064,1.0221405187663224,0.9942729631668337,-0.18797982108755043,2.0870012129879405,1.0624947595819412,1.4605798999690207,4.72116289106412,-0.9641507341221734,-4.24986264186567,-3.8198943950729967]",4,6.539746740339177
2025-04-14,202.02549743652344,212.42005238891585,200.6688176319417,210.9237150406947,101352900,0.02205407661995684,189.8495853969029,213.51736501057943,0.05949837931039289,45.67416464941036,-8.964968605538076,-8.315574089700496,"[202.02549743652344,212.42005238891585,200.6688176319417,210.9237150406947,101352900.0,0.02205407661995684,189.8495853969029,213.51736501057943,0.05949837931039289,45.67416464941036,-8.964968605538076,-8.315574089700496]","[1.240047545849114,1.3663811725454789,1.253283583793285,1.378414733113169,0.07232093618769121,1.1068282842008832,1.0610432329844737,1.4425569515735002,4.749717246188712,-0.7641404122602501,-3.887062363117263,-3.8906061922691366]",4,6.248947603595577
2025-04-15,201.64642333984372,203.01307326666696,199.31214069618733,201.36710824854453,51343900,-0.0018763675946340541,191.8104989188058,212.39378204345704,0.059491284074324025,45.48106204165443,-8.191780053363459,-8.290815282433089,"[201.64642333984372,203.01307326666696,199.31214069618733,201.36710824854453,51343900.0,-0.0018763675946340541,191.8104989188058,212.39378204345704,0.059491284074324025,45.48106204165443,-8.191780053363459,-8.290815282433089]","[1.2342933200103026,1.2249345147970006,1.2324654495909424,1.2331867284409441,-0.8630372998242051,-0.15830674034839168,1.0908536100417738,1.425406976882603,4.748928225874246,-0.7791101251947206,-3.5736633984069615,-3.879822363852889]",4,5.9595108702295665
2025-04-16,193.79563903808597,200.2099310657198,191.9002692932641,197.8756484915953,59732400,-0.03893341707592046,193.63602992466517,211.01482391357422,0.05997078290771783,41.561955098757124,-8.118925319425415,-8.256437289831554,"[193.79563903808597,200.2099310657198,191.9002692932641,197.8756484915953,59732400.0,-0.03893341707592046,193.63602992466517,211.01482391357422,0.05997078290771783,41.561955098757124,-8.118925319425415,-8.256437289831554]","[1.1151208777891217,1.1827854794515387,1.118730683789264,1.1801283841014445,-0.7061404899942586,-2.1174083259614966,1.118605862757973,1.404359045648949,4.802250527858085,-1.0829273888580724,-3.5441329583529666,-3.8648488487919264]",4,6.269925294064136
2025-04-17,196.4990234375,198.34451232255947,193.9452767059697,196.71848747425943,52164700,0.013949665806890277,197.1360342843192,209.73961181640624,0.06000694938540774,43.371506671235196,-7.753667438245202,-8.155883319514285,"[196.4990234375,198.34451232255947,193.9452767059697,196.71848747425943,52164700.0,0.013949665806890277,197.1360342843192,209.73961181640624,0.06000694938540774,43.371506671235196,-7.753667438245202,-8.155883319514285]","[1.1561574046834702,1.154736384934327,1.1501112119315946,1.1625434620378716,-0.8476852223957708,0.6783709651054524,1.1718139458774328,1.3848946573199163,4.806272393420143,-0.9426472140074295,-3.3960818245225406,-3.8210520394075993]",4,5.92809300921248
2025-04-21,192.68833923339844,193.32677585155807,189.3465132845993,192.79807124065383,46742500,-0.019392891310289984,196.32516043526786,208.2130147298177,0.05965974601326545,41.424307465390115,-7.683122055445466,-8.061331066700522,"[192.68833923339844,193.32677585155807,189.3465132845993,192.79807124065383,46742500.0,-0.019392891310289984,196.32516043526786,208.2130147298177,0.05965974601326545,41.424307465390115,-7.683122055445466,-8.061331066700522]","[1.0983124142110172,1.079287928627334,1.0795434359579583,1.1029664343883914,-0.9491009561097764,-1.0843558960724813,1.159486806043817,1.3615932170486713,4.767661907283727,-1.0935981176564002,-3.367487441079657,-3.7798693095732916]",4,5.8841201147246025
2025-04-22,199.25228881835935,201.097762433896,195.49148998245192,195.64111763020085,52976400,0.034065110587777614,197.65333775111608,207.2906061808268,0.0606601031007796,45.92758393131907,-7.016674599973669,-7.852399773355152,"[199.25228881835935,201.097762433896,195.49148998245192,195.64111763020085,52976400.0,0.034065110587777614,197.65333775111608,207.2906061808268,0.0606601031007796,45.92758393131907,-7.016674599973669,-7.852399773355152]","[1.1979511092241202,1.1961352252137853,1.1738377710312025,1.1461710951350945,-0.8325033495294697,1.7418177402042132,1.179678143470042,1.347513897823696,4.878905854082437,-0.7444948261839188,-3.0973541831683233,-3.6888681884818397]",4,6.059618124716078
2025-04-23,204.10043334960935,207.4921254657249,202.30482537338813,205.49700887470837,52929200,0.02433168803229968,198.57252066476005,206.75059509277344,0.06117451916426844,49.04363538053815,-6.027820481655624,-7.487483915015247,"[204.10043334960935,207.4921254657249,202.30482537338813,205.49700887470837,52929200.0,0.02433168803229968,198.57252066476005,206.75059509277344,0.06117451916426844,49.04363538053815,-6.027820481655624,-7.487483915015247]","[1.2715444219204028,1.292283124292613,1.278388034101173,1.2959472082301728,-0.8333861687967968,1.2272391693574223,1.1936518291702478,1.3392713587643528,4.936111100002529,-0.5029320828013459,-2.696538811473057,-3.5299271716467637]",4,5.833740509463266
