Date,Close,High,Low,Open,Volume,Return,MA_7,MA_30,Vol_14,RSI_14,MACD,MACD_Signal,anomaly,distance,cluster,is_anomaly,model_used
2023-03-01,145.00908849876785,145.40412186804485,143.2116520085762,143.5079345703125,55479000,-0.0014961786033447222,146.42700108361424,144.74517626742497,0.011130614557768292,39.74342466128016,1.4099715775684274,2.426472506526725,1,0,0,0,isolation_forest
2023-03-02,142.58948505088003,144.8905915062189,142.11542689154663,144.1005096435547,52238100,-0.016685874471298323,145.60588291686756,145.00091757291665,0.011662871478579934,35.723109595631016,0.9638793371067038,2.1339538726427207,1,0,0,0,isolation_forest
2023-03-03,146.20408774818284,149.236022634522,145.50290119247913,149.15701293945312,70732300,0.025349714223408704,145.48878386963221,145.46720913255098,0.012276630750809404,44.719491590781296,0.8917368643120938,1.8855104709765955,1,0,0,0,isolation_forest
2023-03-06,151.88277460629178,154.36165661510182,151.55688034550414,151.9222869873047,87558000,0.03884082138585421,146.01080080291945,146.08334680293203,0.01603916410922221,55.30366563379974,1.2780534014952423,1.7640190570803251,1,0,0,0,isolation_forest
2023-03-07,151.79388801539042,152.11979733212814,149.25576768015293,149.71994018554688,56182000,-0.0005852315453925838,146.94055443558975,146.60317108549495,0.015941713279912145,55.12575067149308,1.5590676737862736,1.723028780421515,1,0,0,0,isolation_forest
2023-03-08,150.91492862836495,151.56674727343432,149.9470862905562,150.97418212890625,47204800,-0.005790479435748841,147.66008937695796,147.02171175292557,0.015945103968542262,53.29974985348415,1.6913519796215155,1.7166934202615152,1,0,0,0,isolation_forest
2023-03-09,151.65561114338573,152.6234533766544,148.3669065925505,148.72244262695312,53833600,0.0049079472902560095,148.57855195589477,147.44587814171234,0.015986040189239898,54.662608908102456,1.8348046480169273,1.7403156658125978,1,0,0,0,isolation_forest
2023-03-10,148.3471863994858,149.06812912915592,145.77942411442874,146.65838623046875,68572400,-0.021815379720911965,149.0554230845688,147.68481968499898,0.016939918789204617,47.93367428765508,1.662366962511129,1.7247259251523042,1,0,0,0,isolation_forest
2023-03-13,145.97692732623966,151.24082897559975,145.86829089184172,148.60394287109375,84457100,-0.01597778246271042,149.53934340962016,147.8450813806585,0.017058953101472527,43.7759929545686,1.3192413630381168,1.6436290127294668,1,0,0,0,isolation_forest
2023-03-14,149.4038803808697,151.49758410543407,148.23852153630807,150.6976318359375,73695900,0.023475991154213283,149.99645664286115,148.06040938329886,0.01807364144884742,50.46578726610463,1.3087518480022595,1.5766535797840255,1,0,0,0,isolation_forest
2023-03-15,149.31504702106903,151.34949789320206,148.06079247647403,151.0927276611328,77167900,-0.0005945853586547534,149.62963841640072,148.34706240645576,0.017967986620003276,50.29871649005901,1.2785325941524093,1.5170293826577024,1,0,0,0,isolation_forest
2023-03-16,150.27301025301884,154.51968735037045,149.7594547490333,153.91725158691406,76161100,0.006415717980617464,149.4123701646334,148.62390178363208,0.017005577528172687,52.138828246755224,1.316705087911032,1.4769645237083684,1,0,0,0,isolation_forest
2023-03-17,154.1443976469308,154.79621636647911,152.36671707978053,153.07778930664062,98944600,0.025762360036533538,149.87372288157138,148.86774095104892,0.018107577973632952,58.780557710009376,1.6404357501945412,1.509658769005603,1,0,0,0,isolation_forest
2023-03-20,153.14690680049927,155.8628026785515,152.23830291826783,155.447998046875,73641400,-0.006471145637847231,150.08676511830188,149.10692646423965,0.01818817913412423,56.601093957288825,1.7958045405851522,1.5668879233215127,1,0,0,0,isolation_forest
2023-03-21,155.36900288355957,157.4231944974596,154.59866219140062,157.3046875,73938300,0.014509572080061428,151.08988175888385,149.2709536542398,0.018321888859706432,60.146162916069635,2.074328442353732,1.6683760271279566,1,0,0,0,isolation_forest
2023-03-22,157.32443633451206,160.1292123200188,155.85290921676807,155.87266540527344,75701800,0.012585737274879438,152.71095447435133,149.56359969347048,0.01728593237713363,63.00967452163219,2.4248950971788474,1.819679841138135,1,0,0,0,isolation_forest
2023-03-23,156.86026408901787,159.5465330865828,155.72451682640147,156.95901489257812,67622100,-0.0029504141652046956,153.77615214694393,149.73427516538666,0.01664124119812971,61.87321929160214,2.634893464171313,1.9827225657447707,1,0,0,0,isolation_forest
2023-03-24,156.88988831142535,158.35152977877317,155.89241931505222,158.2626495361328,59196500,0.00018885740489804625,154.85827233128052,149.90922527864288,0.013542263435530782,61.92042447269876,2.7717580091674847,2.1405296544293138,1,0,0,0,isolation_forest
2023-03-27,157.95649464031004,158.7762031421057,155.91215866543004,156.31707763671875,52390300,0.006798438958458997,155.9559129580364,150.25422603344308,0.013560643398570906,63.66475777155789,2.932486485082137,2.2989210205598787,1,0,0,0,isolation_forest
2023-03-28,156.01090869267932,156.52446404144055,154.04558259979544,155.6948699951172,45992200,-0.012317226664602221,156.22255739314338,150.48532341544689,0.013988993510658984,58.40885843336913,2.869791266855742,2.413095069819051,1,0,0,0,isolation_forest
2023-03-29,157.3935525360099,159.05272568787126,157.37381141804607,158.7761993408203,51305700,0.008862481828461055,156.8292210696449,150.72399228785227,0.01408172137972623,60.88050181773063,2.8982632826208885,2.5101287123794185,1,0,0,0,isolation_forest
2023-03-30,159.5267880006936,160.45513302219786,159.27001781009866,160.34649658203125,49501700,0.01355351239178404,157.4231903720926,151.00117900695278,0.012409287926408467,64.39607395338268,3.057714405743667,2.6196458510522684,1,0,0,0,isolation_forest
2023-03-31,160.42552675181378,162.95377687892702,159.90210067407045,162.85501098632812,68749800,0.005633779519940374,157.86620328884996,151.29515471681103,0.010802379742472055,65.79091140019186,3.2194890104933904,2.739614482940493,1,0,0,0,isolation_forest
2023-04-03,162.23280658606208,164.22774466628186,162.18342364813336,164.10923767089844,56976200,0.011265537790904334,158.6337093598563,151.68756024773307,0.009800441323039113,68.46624540616037,3.4537166333513483,2.882434913022664,1,0,0,0,isolation_forest
2023-04-04,164.53391473562277,164.7709287291007,163.0623875580335,163.57594299316406,46278300,0.014183987801135611,159.72571313474165,152.22744699831694,0.009837604850111098,71.52024557878181,3.7814338924403614,3.0622347089062036,1,0,0,0,isolation_forest
2023-04-05,162.6969833628771,163.0031364887197,159.7934413430479,161.7291259765625,51511700,-0.011164454305346738,160.40292580939408,152.74988707445183,0.010974457963144281,66.02318609525281,3.848563329029645,3.219500432930892,1,0,0,0,isolation_forest
2023-04-06,160.41564039126865,162.91427882271006,159.99098020805553,162.6179962158203,45390100,-0.01402203608483732,161.03217319490685,153.15611988505142,0.010534741482693856,59.86880530191613,3.675311871881206,3.310662720720955,1,0,0,0,isolation_forest
2023-04-10,159.41813321597525,160.02056884765625,158.09475496590747,160.02056884765625,47716900,-0.006218266329021227,161.32139900633047,153.62720390602732,0.010517633223950206,57.35146164735612,3.418116432816902,3.332153463140145,1,0,0,0,isolation_forest
2023-04-11,160.33662790848967,160.34649846878187,158.51943515436048,158.80584716796875,47644200,0.005761544649817818,161.4370904217299,154.10915203501736,0.010024564823587764,59.05852902812566,3.2509273727498282,3.3159082450620816,1,0,0,0,isolation_forest
2023-04-12,159.22063801456596,160.05021717246308,157.79849370413783,158.11453247070312,50133100,-0.006960292906750265,161.26496345926594,154.57562753247532,0.009840867225647589,56.119341008284124,2.9938663526948233,3.25149986658863,1,0,0,0,isolation_forest
2023-04-13,159.625550544249,163.7438344852104,159.41814822842684,163.50680541992188,68445600,0.002543090737056275,160.89249831043549,155.06284293399133,0.009784843066395635,56.95636767337577,2.790647848151252,3.159329462901155,1,0,0,0,isolation_forest
2023-04-14,162.5488419808256,164.25739832506682,161.78840194622364,163.16116333007812,49386500,0.01831343056678314,160.60891648832163,155.72815483165624,0.010776236754074017,62.5155718398342,2.832825854083069,3.094028741137538,1,0,0,0,isolation_forest
2023-04-17,163.04266025137323,163.3389428652635,161.99580807591275,163.18092346191406,41516200,0.0030379685547428092,160.65829890096393,156.28944058176253,0.010709880544426046,63.3760669673038,2.8729812950809333,3.049819251926217,1,0,0,0,isolation_forest
2023-04-18,164.04012619342146,165.33387789076258,163.5956947875371,164.40553283691406,49923000,0.006117821805105228,161.17608258698576,156.69468563466688,0.009872410249755348,65.1179352627125,2.9512715157972877,3.0301097047004317,1,0,0,0,isolation_forest
2023-04-19,163.74384033117565,166.0745734796078,163.4870550672227,165.5511474609375,47720200,-0.0018061791899407487,161.79404074630006,157.09301737852638,0.009849700231221323,64.14206782627056,2.955341944546376,3.015156152669621,1,0,0,0,isolation_forest
2023-04-20,164.03024493447634,165.78816920558748,163.50681889136789,164.5832977294922,52456400,0.001749101540072795,162.32170032144106,157.5301945887301,0.009358179475938979,64.6928833924741,2.94769900728204,3.0016647235921052,1,0,0,0,isolation_forest
2023-04-21,163.00315275355902,164.38578477260316,162.45009994594136,162.97352600097656,58337300,-0.006261602433914604,162.8620595698686,157.9084459757359,0.00954408250712083,61.06993195963551,2.8261856601523903,2.9665689109041624,1,0,0,0,isolation_forest
2023-04-24,162.95375377005053,163.5463189024918,161.85751882372426,163.2796630859375,41949600,-0.0003030553868070829,163.33751717355455,158.3953315547547,0.009094030363883933,60.89330020278126,2.6948349916637824,2.9122221270560864,1,0,0,0,isolation_forest
2023-04-25,163.1414017604714,164.2475072794641,161.69950129216383,161.739013671875,48714100,0.0011515413795601948,163.4221685706468,158.96748070256245,0.008191843185956074,61.35059343207219,2.5761836239452123,2.8450144264339117,1,0,0,0,isolation_forest
2023-04-26,161.03781003602157,163.23027992570658,160.78103984940847,161.7291259765625,45498800,-0.012894284968437364,163.13576139702514,159.35527835773416,0.008374841082617842,53.761081935105786,2.2860570458740312,2.7332229503219354,1,0,0,0,isolation_forest
2023-04-27,163.1413887265841,166.46959064736794,163.1413887265841,166.3214569091797,64902300,0.013062638457962183,163.00737033033406,159.81615641458467,0.008186736792564958,59.19695848173293,2.200504812776245,2.6266793228127976,1,0,0,0,isolation_forest
2023-04-28,166.40049965137715,167.74363439949644,165.79806388046575,167.5757293701172,55275900,0.019977217003191772,163.3868930903629,160.35373939452992,0.009273563046930737,65.88800569849536,2.3683857886771023,2.575020615985659,1,0,0,0,isolation_forest
2023-05-01,167.1807089926042,168.3361976788922,166.54864641883398,167.4868621826172,52472900,0.004688743981308141,163.83695938438115,160.78828310605238,0.009254347591853162,67.2716435700186,2.535165238171089,2.5670495404227447,1,0,0,0,isolation_forest
2023-05-02,167.98064044655123,168.2374257243008,165.46226102978648,166.44985961914062,48425700,0.004784831089467589,164.5480290548086,161.28274089425412,0.00880028354119414,68.6745817055532,2.7007543218425383,2.5937904967067036,1,0,0,0,isolation_forest
2023-05-03,167.3979472668269,168.80033534118735,165.08697037258037,165.3733673095703,65136000,-0.0034688115140848463,165.18291384006235,161.6837057070297,0.009014025860888758,66.44040041905768,2.753228885061901,2.625678174377743,1,0,0,0,isolation_forest
