Date,Close,High,Low,Open,Volume,Return,MA_7,MA_30,Vol_14,RSI_14,MACD,MACD_Signal,anomaly,distance,cluster,is_anomaly,model_used
2017-02-14,31.28536033630371,31.301578133062414,30.875234283063527,30.926210562476427,132904800,0.01297894521861176,30.619028091430664,28.50623550415039,0.01618411355282693,90.98308433391715,0.9592947391739237,0.7672377639868169,1,0,0,0,isolation_forest
2017-02-15,31.398887634277344,31.574988750055997,31.192666750483145,31.401206987231703,142492400,0.003628767473133232,30.81043107169015,28.659637196858725,0.016097111706320208,91.35167691413311,0.9946673773264294,0.8127236866547394,1,0,0,0,isolation_forest
2017-02-16,31.36182975769043,31.489266940949232,31.243655847657077,31.43597483509916,90338400,-0.0011802289628394247,30.955672400338308,28.81280345916748,0.016148283055912135,90.05755954177391,1.0080895580620393,0.8517968609361993,1,0,0,0,isolation_forest
2017-02-17,31.447555541992188,31.4730436813421,31.303897048710777,31.303897048710777,88792800,0.0027334433278956016,31.096351896013534,28.964290046691893,0.015941786940564487,90.39648408813426,1.013955835641795,0.8842286558773185,1,0,0,0,isolation_forest
2017-02-21,31.67462921142578,31.68621537206387,31.50779839791684,31.565725665507447,98028800,0.007220709702869588,31.238025665283203,29.1133482615153,0.015655899758996124,91.24757940045006,1.025111008678845,0.9124051264376238,1,0,0,0,isolation_forest
2017-02-22,31.76963233947754,31.771948157478988,31.537923257732565,31.612068325378957,83347600,0.002999344599035947,31.403200966971262,29.25726750691732,0.004610241192213991,91.58364777911247,1.0297472369863243,0.9358735485473639,1,0,0,0,isolation_forest
2017-02-23,31.63524627685547,31.855369236561085,31.58195416853952,31.832200445624014,83152800,-0.004230016299404227,31.510448728288925,29.395784695943195,0.0049236653826598255,86.52271445986348,1.010924342636443,0.9508837073651798,1,0,0,0,isolation_forest
2017-02-24,31.66537094116211,31.66537094116211,31.34561120646375,31.491589091539225,87106400,0.0009522500328591477,31.564735957554408,29.530384190877278,0.005021929790657462,86.70013850060414,0.9870596625333725,0.9581188983988185,1,0,0,0,isolation_forest
2017-02-27,31.72792625427246,31.846100161365428,31.57731674929561,31.776586722299044,81029600,0.001975511773621319,31.61174147469657,29.670913887023925,0.004845103057012539,87.08048797132604,0.962103887857058,0.9589158962904665,1,0,0,0,isolation_forest
2017-02-28,31.74183464050293,31.846103040729744,31.674637013609612,31.762687613428152,93931600,0.00043836417542708617,31.666027886526926,29.8135222752889,0.004635287764443858,87.16835285329276,0.9326969967659977,0.9536721163855727,1,0,0,0,isolation_forest
2017-03-01,32.39061737060547,32.47403279791158,31.883177351394018,31.95037144269028,145658400,0.02043935826175236,31.800751004900253,29.970373980204265,0.006536813031357643,90.43589263663706,0.9507831318251618,0.9530943194734905,1,0,0,0,isolation_forest
2017-03-02,32.198299407958984,32.50415359395043,32.15195475758415,32.439275326146166,104844000,-0.005937459000735612,31.875561032976425,30.120892143249513,0.007029148051294679,83.63694221981473,0.9387764413974367,0.9502307438582798,1,0,0,0,isolation_forest
