Date,Close,High,Low,Open,Volume,Return,MA_7,MA_30,Vol_14,RSI_14,MACD,MACD_Signal,features_assembled,features,cluster,distance,is_anomaly,model_used
2015-11-24,38.2179069519043,38.53372949363927,37.64585224245308,38.38326654595322,47880000,-0.009102501753847747,37.87931278773716,36.56906318664551,0.012357455657318354,63.90000572655078,0.8741836929390985,0.9175865168144576,"[38.2179069519043,47880000.0,-0.009102501753847747,0.012357455657318354,63.90000572655078,0.8741836929390985]","[-1.1615002894931372,0.8272222171342042,-0.5558194490875682,-0.5377406757444221,0.8120162019557393,0.19982081342393465]",1,1.4495191268098049,1,kmeans
2015-11-25,38.19953155517578,38.38525088700785,38.06396527029896,38.32019740693016,23612000,-0.0004808059413520249,38.012962341308594,36.716132100423174,0.012254899193142925,63.663258074942064,0.846079425924195,0.903285098636405,"[38.19953155517578,23612000.0,-0.0004808059413520249,0.012254899193142925,63.663258074942064,0.846079425924195]","[-1.161888103455766,-0.6822992383474471,-0.07943408939631973,-0.5510445304530305,0.7914777473189423,0.18541377301264847]",0,1.1940279764519277,1,kmeans
2015-11-27,38.334102630615234,38.43490881845244,38.087304017631205,38.19456592345077,14434000,0.0035228462224747847,38.19733265468052,36.84681383768717,0.012275363921403529,64.69488367699489,0.8251534970908949,0.8876587783273031,"[38.334102630615234,14434000.0,0.0035228462224747847,0.012275363921403529,64.69488367699489,0.8251534970908949]","[-1.159047972013032,-1.2531904497538504,0.14178471924907357,-0.5483897999724192,0.8809738647500828,0.17468655133541414]",0,1.5632475028628823,1,kmeans
2015-11-30,37.88123321533203,38.48605904858586,37.79532366229333,38.32914037786306,33586000,-0.01181374766084975,38.2174802507673,36.95859311421712,0.012475697344740308,58.65930403749192,0.7632287448246515,0.8627727716267729,"[37.88123321533203,33586000.0,-0.01181374766084975,0.012475697344740308,58.65930403749192,0.7632287448246515]","[-1.16860581095872,-0.0618951260607325,-0.7056273157425963,-0.5224020986726586,0.35737214033853837,0.14294217572563378]",0,0.9630222335438938,1,kmeans
2015-12-01,38.92105102539063,38.98113769179344,38.035162918309744,38.08432335861509,40398000,0.027449418136623605,38.3866697038923,37.097369003295896,0.014358609183062646,66.4083658318646,0.7889628668449404,0.8480107906704065,"[38.92105102539063,40398000.0,0.027449418136623605,0.014358609183062646,66.4083658318646,0.7889628668449404]","[-1.1466603873421062,0.3618258297139918,1.463829571606356,-0.2781465490340751,1.029622754272825,0.15613421292406582]",1,1.0162723882449285,1,kmeans
2015-12-02,38.6260986328125,39.380891169837554,38.555582023826624,38.99356317132683,46876000,-0.00757822270487285,38.392700740269255,37.259335327148435,0.014452196515909843,62.81176928994001,0.7766049326455544,0.8337296190654361,"[38.6260986328125,46876000.0,-0.00757822270487285,0.014452196515909843,62.81176928994001,0.7766049326455544]","[-1.1528853770847767,0.7647712718027563,-0.47159654923029015,-0.2660061901715123,0.7176089521453802,0.14979918709627402]",1,1.3684905539290673,1,kmeans
2015-12-03,38.14689254760742,38.95531585468988,37.86136342905843,38.76065929720975,41950000,-0.012406277158884427,38.33240236554827,37.418901189168295,0.014522696585488189,57.3749335866238,0.7198453257476771,0.8109527604018844,"[38.14689254760742,41950000.0,-0.012406277158884427,0.014522696585488189,57.3749335866238,0.7198453257476771]","[-1.162999053190105,0.4583635460032419,-0.7383670903980437,-0.256860762916798,0.24594977115028877,0.12070261076952628]",0,1.2075182161021836,1,kmeans
2015-12-04,38.69362258911133,38.85302275295854,38.01331720759983,38.221877815571226,49800000,0.01433223009768314,38.400361742292134,37.581231435139976,0.01328623767351778,61.472374701077946,0.7107859752126373,0.790919403364035,"[38.69362258911133,49800000.0,0.01433223009768314,0.01328623767351778,61.472374701077946,0.7107859752126373]","[-1.1514602795235376,0.9466503197600806,0.7390491481296034,-0.4172569880623936,0.6014131004983261,0.11605853201845574]",1,0.9984826470845256,1,kmeans
2015-12-07,38.384761810302734,38.78251593365279,38.07340596849912,38.735836993642536,36626000,-0.007982214074096827,38.42682320731027,37.67005233764648,0.013284108067968056,58.07597592005605,0.6709496016951846,0.766925443030265,"[38.384761810302734,36626000.0,-0.007982214074096827,0.013284108067968056,58.07597592005605,0.6709496016951846]","[-1.1579788066769914,0.12719936976357193,-0.493918790460489,-0.41753324527394997,0.3067669579981206,0.09563728271845849]",0,0.8950773904084811,1,kmeans
2015-12-08,38.49151992797852,38.66581674697815,37.86484167468144,37.96316256862307,31082000,0.002781262997107792,38.44931139264788,37.742916361490884,0.013077081147119968,58.92083280087152,0.640608935515246,0.7416621415272613,"[38.49151992797852,31082000.0,0.002781262997107792,0.013077081147119968,58.92083280087152,0.640608935515246]","[-1.1557256695463862,-0.2176492765686464,0.10080909226796028,-0.4443892420936356,0.38006041879194885,0.08008380098104405]",0,0.7971532565181235,1,kmeans
2015-12-09,37.86632537841797,38.538689870246905,37.34293490247716,38.29089867170251,46550000,-0.01624239704564423,38.447181701660156,37.79212684631348,0.013136160077747166,52.27684927114978,0.5596643020986036,0.7052625736415298,"[37.86632537841797,46550000.0,-0.01624239704564423,0.013136160077747166,52.27684927114978,0.5596643020986036]","[-1.1689204418422476,0.744493375211071,-0.95032902825999,-0.43672539061705073,-0.1963218743610388,0.03858929752746161]",0,1.3884427139312605,1,kmeans
2015-12-10,37.741695404052734,38.04113242246251,37.49142262755375,37.9179812436421,32458000,-0.00329131419855877,38.27870232718332,37.83039639790853,0.01317161960885298,51.04126295938667,0.47992620899263017,0.6601953007117499,"[37.741695404052734,32458000.0,-0.00329131419855877,0.01317161960885298,51.04126295938667,0.47992620899263017]","[-1.171550765689671,-0.13205913635343494,-0.23472662303966244,-0.4321255006573094,-0.30351209669927637,-0.0022866993127145805]",0,0.46531691743090137,1,kmeans
2015-12-11,37.26398468017578,37.61258209163685,37.17608992676162,37.19347187196266,43184000,-0.012657373198599275,38.08411461966379,37.839616012573245,0.011864225407262048,46.50412172230351,0.37387612150354244,0.6029314648701084,"[37.26398468017578,43184000.0,-0.012657373198599275,0.011864225407262048,46.50412172230351,0.37387612150354244]","[-1.1816328820953215,0.5351209827950812,-0.7522412144448745,-0.6017236107782901,-0.6971205183472602,-0.056650967032826585]",0,1.1970485584918624,1,kmeans
2015-12-14,37.86582946777344,37.94577958958306,36.56083116856589,37.30569367857613,53864000,0.01615084357625962,38.04396275111607,37.8812452952067,0.012863261846741742,52.261607500483315,0.3345381599856623,0.5492528038932192,"[37.86582946777344,53864000.0,0.01615084357625962,0.012863261846741742,52.261607500483315,0.3345381599856623]","[-1.1689309080691819,1.1994398036515193,0.8395352769576888,-0.4721263616306579,-0.19764413632769604,-0.07681671627599958]",1,1.7172932968911754,1,kmeans
2015-12-15,37.74417495727539,38.4721519017893,37.64039095189413,38.12653608537291,49386000,-0.0032127781751508655,37.90832737513951,37.90168787638346,0.012681256880847565,51.06523537630758,0.2902007857654212,0.4974424002676596,"[37.74417495727539,49386000.0,-0.0032127781751508655,0.012681256880847565,51.06523537630758,0.2902007857654212]","[-1.1714984345550006,0.920898635131376,-0.2303871737510816,-0.49573645429492386,-0.3014324291962671,-0.09954530556041671]",0,1.2889852827345587,1,kmeans
2015-12-16,38.56352233886719,38.80734315749652,37.59321724163716,38.06595465557144,53120000,0.02170791605643152,37.93386459350586,37.94765408833822,0.014040182132649402,58.03330976740385,0.317517439984627,0.46145740821105313,"[38.56352233886719,53120000.0,0.02170791605643152,0.014040182132649402,58.03330976740385,0.317517439984627]","[-1.1542060539049883,1.153161413883992,1.1465871644135408,-0.31945362068527855,0.30306556187098094,-0.08554201769567601]",1,1.4282634880777392,1,kmeans
2015-12-17,38.22783660888672,38.811806301698496,38.20151743504499,38.79045393898482,36510000,-0.008704747637695465,37.896195547921316,37.97168833414714,0.014234642986565198,54.602792409869096,0.308522595856104,0.4308704457400633,"[38.22783660888672,36510000.0,-0.008704747637695465,0.014234642986565198,54.602792409869096,0.308522595856104]","[-1.1612907234261407,0.11998392189659189,-0.5338418426151554,-0.2942277222710906,0.005459546986741804,-0.09015302864231026]",0,0.7722392621869124,1,kmeans
2015-12-18,37.58328628540039,38.44186659713076,37.57037484750159,38.09873225384085,67794000,-0.016860758563996048,37.85576139177595,37.96536521911621,0.014612873376720802,48.65545651838451,0.2465423064646899,0.39400481788498865,"[37.58328628540039,67794000.0,-0.016860758563996048,0.014612873376720802,48.65545651838451,0.2465423064646899]","[-1.1748940006101851,2.065915569056967,-0.9844961318954852,-0.24516282716703344,-0.5104868101874034,-0.12192587414978395]",2,1.862889897513142,1,kmeans
2015-12-21,37.77943420410156,38.055033533859806,37.4492113107107,37.89116284296197,34848000,0.0052190198912267505,37.86115264892578,37.964041010538736,0.012384074420418618,50.4250812604449,0.21081977915739003,0.35736781013946894,"[37.77943420410156,34848000.0,0.0052190198912267505,0.012384074420418618,50.4250812604449,0.21081977915739003]","[-1.1707542858199838,0.016603970561067567,0.23550552787655038,-0.5342876300524118,-0.35696740992306414,-0.1402382497842962]",0,0.6371422196130988,1,kmeans
2015-12-22,38.0937614440918,38.25316161461505,37.799295069277896,37.95174321924427,36338000,0.008320062134655082,37.97969218662807,37.98449974060058,0.012566052079433777,53.208247782993574,0.20550407714482333,0.3269950635405398,"[38.0937614440918,36338000.0,0.008320062134655082,0.012566052079433777,53.208247782993574,0.20550407714482333]","[-1.1641203886419405,0.10928515436969045,0.40685129983156093,-0.5106810796977791,-0.11552070926268244,-0.1429632286520529]",0,0.7957126242375602,1,kmeans
2015-12-23,38.16229248046875,38.33063368441001,37.62301264219593,38.27054700541401,30594000,0.0017990094382653865,38.02204404558454,38.00146611531576,0.01213307804846732,53.81701207721913,0.2044642898414608,0.30248890880072404,"[38.16229248046875,30594000.0,0.0017990094382653865,0.01213307804846732,53.81701207721913,0.2044642898414608]","[-1.1626740365890813,-0.24800391931939,0.04653540584782944,-0.566847442753403,-0.06270887456656564,-0.14349625296792431]",0,0.446556759396338,1,kmeans
2015-12-24,38.02970504760742,38.19655354402341,37.95770332929712,38.16278604519154,10412000,-0.003474304719224719,38.062834058489116,38.00244267781576,0.01143952966828717,52.39670074956143,0.19074278902121478,0.2801396848448222,"[38.02970504760742,10412000.0,-0.003474304719224719,0.01143952966828717,52.39670074956143,0.19074278902121478]","[-1.1654723031240786,-1.503367443900348,-0.24483762752223678,-0.6568160952171258,-0.18592445695991858,-0.15053028152721568]",0,1.2556031171628437,1,kmeans
2015-12-28,38.84409332275391,38.872894014127766,38.12356458177295,38.23628583544914,31156000,0.02141453040792718,38.10291562761579,38.04499918619792,0.0127201534528873,59.471835806638126,0.24278406486864412,0.27266856084958657,"[38.84409332275391,31156000.0,0.02141453040792718,0.0127201534528873,59.471835806638126,0.24278406486864412]","[-1.1482845847434076,-0.21304631844660743,1.1303763596332996,-0.49069070367120515,0.4278613163374074,-0.12385245485444689]",1,1.1928164710244125,1,kmeans
2015-12-29,39.42607498168945,39.66095477093842,39.04073225342694,39.07995907630359,38430000,0.014982500791043796,38.274092538016184,38.13420066833496,0.013263500449000709,63.63173436810495,0.3272162615887666,0.2835781009974226,"[39.42607498168945,38430000.0,0.014982500791043796,0.013263500449000709,63.63173436810495,0.3272162615887666]","[-1.1360018233606992,0.23941202452246838,0.7749793693865769,-0.42020651185774105,0.7887429864101929,-0.08057012802786875]",1,0.7264939871816367,1,kmeans
2015-12-30,39.24432373046875,39.55021640172436,39.09038668462515,39.426072645123575,28566000,-0.004609925063682185,38.51138360159738,38.200211970011395,0.012381568963068952,61.50842531275152,0.3751392075075728,0.3018903222994527,"[39.24432373046875,28566000.0,-0.004609925063682185,0.012381568963068952,61.50842531275152,0.3751392075075728]","[-1.1398376955320588,-0.374149852717972,-0.3075854810805808,-0.5346126436030112,0.6045405817952059,-0.05600347350120929]",0,0.9218286972664709,1,kmeans
2015-12-31,38.634037017822266,39.14650132181155,38.59977321786308,39.12117475140828,32752000,-0.015550955007861855,38.63346971784319,38.25322952270508,0.013236390470196029,54.88565775159315,0.3597267440988503,0.3134576066593322,"[38.634037017822266,32752000.0,-0.015550955007861855,0.013236390470196029,54.88565775159315,0.3597267440988503]","[-1.1527178369443924,-0.1137717081388476,-0.9121239151316416,-0.42372327915340346,0.029998827312628196,-0.06390433720454604]",0,0.9135536697884655,1,kmeans
2016-01-04,37.71189880371094,37.84895401366024,37.12097323352485,37.84895401366024,67382000,-0.023868544042807027,38.578917912074495,38.25228614807129,0.01445795719056336,46.702966573664966,0.26999111900224193,0.30476430912791413,"[37.71189880371094,67382000.0,-0.023868544042807027,0.01445795719056336,46.702966573664966,0.26999111900224193]","[-1.1721796249095366,2.0402882887018308,-1.3717060820683977,-0.2652589025263097,-0.6798702270278021,-0.10990535108664769]",2,1.697261699125223,1,kmeans
2016-01-05,37.81568145751953,38.196553689710015,37.52369658767788,37.94330313035573,45216000,0.0027519869616954296,38.52940205165318,38.254918034871416,0.013803019581747972,47.648934150365335,0.20488756609358916,0.28478896052104913,"[37.81568145751953,45216000.0,0.0027519869616954296,0.013803019581747972,47.648934150365335,0.20488756609358916]","[-1.1699892851405365,0.6615157247408006,0.09919146680731268,-0.3502188790713169,-0.5978051588849,-0.14327926961566975]",0,1.1495155870416671,1,kmeans
2016-01-06,37.70643615722656,38.02424391608222,37.14381875478634,37.261506810255575,48206000,-0.0028888888440550264,38.483220781598774,38.225669860839844,0.013797502035219655,46.70912934509336,0.14283088312362935,0.2563973450415652,"[37.70643615722656,48206000.0,-0.0028888888440550264,0.013797502035219655,46.70912934509336,0.14283088312362935]","[-1.1722949144246881,0.8475001137258895,-0.21249091078265,-0.35093462759044636,-0.679335591095581,-0.17509127662743343]",0,1.3136969857363563,1,kmeans
2016-01-07,36.79621505737305,37.506813921717686,36.51217479028283,37.06883658218258,63132000,-0.02413967461836275,38.190666743687224,38.166577657063804,0.013693689558588424,39.68572586880962,0.01997304225430696,0.20911248448411354,"[36.79621505737305,63132000.0,-0.02413967461836275,0.013693689558588424,39.68572586880962,0.01997304225430696]","[-1.191505190905661,1.7759292073685105,-1.3866871994226202,-0.3644014150537918,-1.2886335195581802,-0.2380716730672008]",2,1.6352169593214305,0,kmeans
2016-01-08,36.29517364501953,37.249093264612,36.19635265062561,37.13388671582636,47506000,-0.01361665626674613,37.743395124162944,38.10248654683431,0.013905270202127533,36.43777738726773,-0.11647982940944246,0.14399402170540238,"[36.29517364501953,47506000.0,-0.01361665626674613,0.013905270202127533,36.43777738726773,-0.11647982940944246]","[-1.2020797030338433,0.803958617976872,-0.8052456835659648,-0.3369546991063386,-1.5704012249504724,-0.30802126596187396]",0,1.9228758344387444,0,kmeans
2016-01-11,36.40242767333984,36.5022412611579,35.731555795117536,36.34681150886824,50896000,0.0029550493233423403,37.33740997314453,38.04258308410645,0.013453782510683191,37.61479000412362,-0.21350406757732543,0.07249440384885682,"[36.40242767333984,50896000.0,0.0029550493233423403,0.013453782510683191,37.61479000412362,-0.21350406757732543]","[-1.1998160996763043,1.014823861675685,0.11041152586491887,-0.39552269575086024,-1.4682924180669898,-0.3577586285985757]",0,1.8928007630778327,0,kmeans
2016-01-12,37.01172256469727,37.16069659305226,36.5692747771626,36.78379480176829,46816000,0.01673775432850233,37.10565076555525,37.99850374857585,0.014269444225029218,43.96305570957706,-0.2384823931267661,0.010299044453732226,"[37.01172256469727,46816000.0,0.01673775432850233,0.014269444225029218,43.96305570957706,-0.2384823931267661]","[-1.1869568907178387,0.7610391435956977,0.8719645920129214,-0.2897132275103022,-0.9175643904484494,-0.3705632231964786]",0,1.716114479047873,0,kmeans
2016-01-13,35.7320556640625,37.39210741363159,35.59351154133958,37.21035846781994,51728000,-0.03457463776234371,36.82281603131975,37.92686449686686,0.016464875031460238,35.73770849290645,-0.35741624831582897,-0.06324401410018002,"[35.7320556640625,51728000.0,-0.03457463776234371,0.016464875031460238,35.73770849290645,-0.35741624831582897]","[-1.213964345245865,1.0665760394802317,-1.9632632905792524,-0.004917015917050424,-1.6311339635088913,-0.43153207383649866]",2,1.5645801591597168,0,kmeans
2016-01-14,36.31900787353516,36.74109597017114,35.00854615486923,35.973888314756806,55558000,0.016426488724604615,36.60900551932199,37.84012972513835,0.01733213565806229,41.17426858680133,-0.3997025255764939,-0.1305357163954428,"[36.31900787353516,55558000.0,0.016426488724604615,0.01733213565806229,41.17426858680133,-0.3997025255764939]","[-1.2015766800655012,1.3048102233641414,0.8547658436579382,0.10758597902897363,-1.1594986923247692,-0.4532092129347782]",0,2.2814576831667037,0,kmeans
2016-01-15,35.28116226196289,35.95997874407944,34.8352365670023,35.25633199421464,76676000,-0.02857582495607014,36.262537819998606,37.72863184611003,0.01859397646602891,35.46157760321124,-0.5110688881645302,-0.2066423507492603,"[35.28116226196289,76676000.0,-0.02857582495607014,0.01859397646602891,35.46157760321124,-0.5110688881645302]","[-1.2234804803026924,2.618394947975214,-1.6318033714882463,0.2712748006898411,-1.6550890131716296,-0.5102987533028995]",2,1.4878178057358276,0,kmeans
