Date,Close,High,Low,Open,Volume,Return,MA_7,MA_30,Vol_14,RSI_14,MACD,MACD_Signal,features_assembled,features,probability,prediction,max_prob,distance,is_anomaly,model_used
2023-03-15,149.31503194180715,151.34948260848185,148.06077752387876,151.09271240234375,77167900,-0.0005950910645070584,149.6296471166949,148.3470629456018,0.017968021750834996,50.29867683429042,1.278535016423433,1.5170309990229165,"[149.31503194180715,77167900.0,-0.0005950910645070584,0.017968021750834996,50.29867683429042,1.278535016423433,1.5170309990229165]","[-1.9294744805674082,0.8152966694956234,-0.08270785523433621,0.28495586594569877,-0.3031694369334831,0.1158657032269151,0.20740218594361046]","[0.9993618755879666,0.0006368700267886026,1.2543852361703631e-06,4.293549780715463e-15,4.293862216239407e-15]",0,0.9993618755879666,0.0006383270994342994,1,gmm
2023-03-16,150.27299535550645,154.5196720318581,149.7594399024329,153.917236328125,76161100,0.006415719845759726,149.41237452668912,148.62390333675478,0.017005616535159113,52.13878068994104,1.3167056317934964,1.4769659255770327,"[150.27299535550645,76161100.0,0.006415719845759726,0.017005616535159113,52.13878068994104,1.3167056317934964,1.4769659255770327]","[-1.8922791913713786,0.7744890604531719,0.31214808559452883,0.18030619530646436,-0.157221044210428,0.12753235668016497,0.1942041087348452]","[0.9997701336349016,0.00022944368778072657,4.2267731349687934e-07,2.066803201028994e-15,2.0703685336681886e-15]",0,0.9997701336349016,0.00022989178819067437,1,gmm
2023-03-17,154.1443669167137,154.79618550631548,152.3666867039617,153.0777587890625,98944600,0.025762257230905528,149.8737228535961,148.8677419819823,0.018107606443866348,58.78046314974136,1.6404335531991876,1.5096594511014636,"[154.1443669167137,98944600.0,0.025762257230905528,0.018107606443866348,58.78046314974136,1.6404335531991876,1.5096594511014636]","[-1.7419636545302324,1.697949688799113,1.4017645819980613,0.30013397586663376,0.3695660047966629,0.22647814090619572,0.20497387993421654]","[0.9999759818203944,7.324927236800498e-06,1.6693252238251984e-05,6.529713233142427e-14,6.529906087876407e-14]",0,0.9999759818203944,2.4017468022727064e-05,1,gmm
2023-03-20,153.14692183341302,155.86281797805782,152.23831786199295,155.44801330566406,73641400,-0.00647085004306136,150.08676723788568,149.1069284835967,0.018188183080336966,56.60110753998659,1.7958038718354885,1.5668883352482688,"[153.14692183341302,73641400.0,-0.00647085004306136,0.018188183080336966,56.60110753998659,1.7958038718354885,1.5668883352482688]","[-1.780691916799935,0.6723606014699925,-0.4136365265757835,0.3088956890520155,0.19670975679797753,0.27396628451816285,0.2238259914263175]","[0.9967318866528333,0.00326791016914262,2.0317801125788258e-07,6.454851525541532e-15,6.457051299168169e-15]",0,0.9967318866528333,0.0032734642900050944,1,gmm
2023-03-21,155.36903302560913,157.42322503802845,154.59869218400178,157.30471801757812,73938300,0.014509669313583995,151.08988818447477,149.2709556554475,0.018321898533973674,60.14619058320172,2.074330183855807,1.6683767049697764,"[155.36903302560913,73938300.0,0.014509669313583995,0.018321898533973674,60.14619058320172,2.074330183855807,1.6683767049697764]","[-1.6944129762501114,0.6843945497464167,0.7680074823240616,0.32343559174012587,0.4778890884091613,0.35909642791378915,0.25725788669503274]","[0.9978659728909073,0.0021336090739921126,4.1803508576290104e-07,7.378235492990157e-15,7.459272972267993e-15]",0,0.9978659728909073,0.002136306387503243,1,gmm
2023-03-22,157.32446713632558,160.12924367096628,155.8529397304782,155.87269592285156,75701800,0.012585739079641112,152.7109653002013,149.56360371228104,0.017285940839017726,63.00969441719818,2.424898759839351,1.8196811159436914,"[157.32446713632558,75701800.0,0.012585739079641112,0.017285940839017726,63.00969441719818,2.424898759839351,1.8196811159436914]","[-1.6184884302687452,0.7558727167571072,0.6596497912757792,0.21078799818237093,0.705008759315084,0.46624592099759715,0.307099984220643]","[0.9975105903401023,0.0024892916725031493,1.1798737925364181e-07,7.0799241754136165e-15,8.115153924830635e-15]",0,0.9975105903401023,0.0024925123896736086,1,gmm
2023-03-23,156.86030983658483,159.54657961758764,155.724562242733,156.9590606689453,67622100,-0.002950318588007983,153.77616086370855,149.7342812243045,0.016641248262585583,61.87327739121657,2.6348997825270146,1.9827248492603562,"[156.86030983658483,67622100.0,-0.002950318588007983,0.016641248262585583,61.87327739121657,2.6348997825270146,1.9827248492603562]","[-1.6365104807452204,0.428386385032539,-0.21535664459137316,0.14068564972429204,0.6148734998862151,0.5304316600215097,0.3608092026406519]","[0.9957030156590464,0.0042969621997337925,2.2141211561236967e-08,3.832092847802357e-15,4.4266075738090835e-15]",0,0.9957030156590464,0.004306241905988748,1,gmm
2023-03-24,156.88990343786057,158.35154504613158,155.8924343453171,158.26266479492188,59196500,0.00018866213707324775,154.85828536314474,149.90923236021203,0.01354230078973666,61.92043368541677,2.771763893480653,2.1405326581044157,"[156.88990343786057,59196500.0,0.00018866213707324775,0.01354230078973666,61.92043368541677,2.771763893480653,2.1405326581044157]","[-1.635361436280618,0.08688003744803441,-0.038566084510719516,-0.19628658097395263,0.6186137155942362,0.5722634758621193,0.41279362363723804]","[0.9955966844755857,0.004403302547754101,1.2976632793651799e-08,4.924774161796004e-15,2.2531527883708488e-14]",0,0.9955966844755857,0.004413037667016366,1,gmm
2023-03-27,157.9565254779494,158.77623413977568,155.91218910395636,156.31710815429688,52390300,0.006798538444580782,155.95593252349377,150.2542336395278,0.013560686309299666,63.66479032708549,2.9324932155912222,2.2989247696017774,"[157.9565254779494,52390300.0,0.006798538444580782,0.013560686309299666,63.66479032708549,2.9324932155912222,2.2989247696017774]","[-1.593947208266669,-0.1889888031009657,0.3337088151504945,-0.19428738299012976,0.7569678891402285,0.6213895714898688,0.46497052329087646]","[0.9977937122170416,0.002206284048410209,3.734533577218326e-09,3.6840217293541256e-15,1.097503707107832e-14]",0,0.9977937122170416,0.002208724219425252,1,gmm
2023-03-28,156.01093927220384,156.52449472162644,154.04561279409856,155.6949005126953,45992200,-0.012317225894014516,156.2225857171352,150.48533154181024,0.013989030703618103,58.40889299491313,2.8697985630475387,2.41309952829093,"[156.01093927220384,45992200.0,-0.012317225894014516,0.013989030703618103,58.40889299491313,2.8697985630475387,2.41309952829093]","[-1.6694893850801436,-0.44831653791871384,-0.7429103105380184,-0.147710224995297,0.3400948058127003,0.6022272714455075,0.5025815183763327]","[0.9995214539191163,0.0004785372262608478,8.854617145858383e-09,2.239516760758313e-15,3.365370790714966e-15]",0,0.9995214539191163,0.0004786596201238776,1,gmm
2023-03-29,157.39358278783644,159.05275625859912,157.37384166607825,158.77622985839844,51305700,0.008862477990855488,156.82925156776713,150.72400142260983,0.014081757886241737,60.88053138990143,2.8982709127228077,2.510133805177306,"[157.39358278783644,51305700.0,0.008862477990855488,0.014081757886241737,60.88053138990143,2.8982709127228077,2.510133805177306]","[-1.6158048448528983,-0.23294980108213661,0.44995197186789454,-0.1376272901121433,0.5361335511440531,0.6109296995683099,0.5345461640913318]","[0.9996648545584763,0.0003351377730336765,7.668486296188693e-09,1.0100414180627425e-15,2.6839888999247958e-15]",0,0.9996648545584763,0.00033520061497322156,1,gmm
2023-03-30,159.5267880006936,160.45513302219786,159.27001781009866,160.34649658203125,49501700,0.01355331758177658,157.42321656420776,151.00118764035338,0.012409316235145575,64.39605245157178,3.05771979725219,2.6196510035922826,"[159.5267880006936,49501700.0,0.01355331758177658,0.012409316235145575,64.39605245157178,3.05771979725219,2.6196510035922826]","[-1.532977897944458,-0.3060695137485872,0.7141447883134252,-0.31948464614032773,0.8149681652661016,0.6596644359951822,0.5706228841882227]","[0.9995888149178002,0.0004111840852955949,9.968997043820514e-10,1.7354426248151166e-15,2.906134593056589e-15]",0,0.9995888149178002,0.00041126864155502916,1,gmm
2023-03-31,160.42551172065657,162.95376161088404,159.90208569195596,162.85499572753906,68749800,0.005633685296535074,157.8662229333979,151.2951628491731,0.010802413008201535,65.79086887477385,3.2194913876098212,2.7396190803957903,"[160.42551172065657,68749800.0,0.005633685296535074,0.010802413008201535,65.79086887477385,3.2194913876098212,2.7396190803957903]","[-1.4980827357771829,0.47409431184737066,0.2681031111048336,-0.49421550868113295,0.9255984508801081,0.7091090955843955,0.61014229109455]","[0.9994172676398446,0.00058273202193408,3.3821749446562763e-10,1.9306600438072e-15,1.982400301083109e-15]",0,0.9994172676398446,0.0005829012140638008,0,gmm
2023-04-03,162.23283675470108,164.22777520589742,162.18345380758916,164.10926818847656,56976200,0.011265820595863563,158.63372677884308,151.6875698936759,0.00980043214709089,68.46627046892144,3.453720227356712,2.8824393097879746,"[162.23283675470108,56976200.0,0.011265820595863563,0.00980043214709089,68.46627046892144,3.453720227356712,2.8824393097879746]","[-1.4279088895204504,-0.0031131432799701947,0.5853106511391982,-0.6031685415555507,1.1377987358561301,0.7806999430357823,0.6571895632538693]","[0.9980380472031944,0.0019619526949071486,1.018845550689402e-10,6.922567253688765e-15,7.000234386273945e-15]",0,0.9980380472031944,0.001963878945292917,0,gmm
2023-04-04,164.53391473562277,164.7709287291007,163.0623875580335,163.57594299316406,46278300,0.01418379920460211,159.72572839280912,152.22745715877804,0.009837556907383277,71.52022932333706,3.7814359922763003,3.06223864628564,"[164.53391473562277,46278300.0,0.01418379920460211,0.009837556907383277,71.52022932333706,3.7814359922763003,3.06223864628564]","[-1.3385638688870591,-0.43672033515049236,0.7496541491480637,-0.59913168278351,1.3800244041930432,0.8808645912453086,0.7164183458589027]","[0.9966101923571314,0.0033898076174876056,2.5330627245280928e-11,2.507139350698095e-14,2.5218097561125913e-14]",0,0.9966101923571314,0.003395565054356981,0,gmm
2023-04-05,162.69699871298138,163.00315186770885,159.79345641920935,161.72914123535156,51511700,-0.011164361010877255,160.40293885495652,152.74989723809344,0.010974404761427895,66.02321158582349,3.84856545880001,3.219504008788514,"[162.69699871298138,51511700.0,-0.011164361010877255,0.010974404761427895,66.02321158582349,3.84856545880001,3.219504008788514]","[-1.409886658164702,-0.22460021083308515,-0.6779797976620977,-0.47551353155691023,0.9440267831367253,0.9013823695111495,0.7682240763383669]","[0.9985840134872827,0.0014159863259413006,1.8676509768189202e-10,5.468175282231159e-15,5.562479127915226e-15]",0,0.9985840134872827,0.0014169889675670353,0,gmm
2023-04-06,160.41565544340602,162.91429410929996,159.99099522034615,162.61801147460938,45390100,-0.01402203659331136,161.03218402227114,153.15613003945552,0.010534707163073104,59.86882216576046,3.6753139770641496,3.310666002443641,"[160.41565544340602,45390100.0,-0.01402203659331136,0.010534707163073104,59.86882216576046,3.6753139770641496,3.310666002443641]","[-1.4984654300194553,-0.47272085000101427,-0.8389269684142404,-0.5233252101505015,0.45588952865965154,0.8484289398093172,0.7982542978576275]","[0.999276943088016,0.0007230413316232809,1.5580345452356743e-08,5.728169578576458e-15,9.71883203677984e-15]",0,0.999276943088016,0.0007233174429852895,0,gmm
2023-04-10,159.41816361866267,160.02059936523438,158.09478511621296,160.02059936523438,47716900,-0.006218170053204464,161.3214098552463,153.6272145638413,0.01051761268126178,57.35151277823246,3.4181197192908144,3.332156745813076,"[159.41816361866267,47716900.0,-0.006218170053204464,0.01051761268126178,57.35151277823246,3.4181197192908144,3.332156745813076]","[-1.5371955071408037,-0.37841101217823303,-0.3994053347207209,-0.5251840237377149,0.2562283747697992,0.7698188297412297,0.8053336930981396]","[0.9996610958582858,0.00033886284736550594,4.1294336586791405e-08,2.4858976958497594e-15,9.70281418612264e-15]",0,0.9996610958582858,0.00033896058236222883,0,gmm
2023-04-11,160.33661250261622,160.34648306196,158.5194199230912,158.8058319091797,47644200,0.005761256202590159,161.43709906980666,154.10916116349378,0.010024526922592161,59.05849883224911,3.250927893039716,3.3159109752584044,"[160.33661250261622,47644200.0,0.005761256202590159,0.010024526922592161,59.05849883224911,3.250927893039716,3.3159109752584044]","[-1.5015344668944943,-0.3813576879603012,0.2752880331883839,-0.5788010048192584,0.39161848887632683,0.7187175027603362,0.7999820759499506]","[0.999773263895539,0.00022672278752011355,1.3316935495577851e-08,1.9820233475197263e-15,3.3698002032260053e-15]",0,0.999773263895539,0.00022676081275088095,0,gmm
2023-04-12,159.22063801456596,160.05021717246308,157.79849370413783,158.11453247070312,50133100,-0.006960197490963216,161.2649742546509,154.57563716833587,0.009840819362216736,56.11934128718792,2.9938659287758753,3.251501965961899,"[159.22063801456596,50133100.0,-0.006960197490963216,0.009840819362216736,56.11934128718792,2.9938659287758753,3.251501965961899]","[-1.5448649252656839,-0.2804776143153295,-0.44119706834571387,-0.5987769311485065,0.15849832104218764,0.6401478275271191,0.7787647161768915]","[0.9995677216996972,0.0004322602658536536,1.803444442226079e-08,2.1464221725338834e-15,2.615915025530262e-15]",0,0.9995677216996972,0.00043237075906937025,0,gmm
2023-04-13,159.625550544249,163.7438344852104,159.41814822842684,163.50680541992188,68445600,0.002543090737056275,160.89250479601486,155.0628525698519,0.009784798740985659,56.95637118815455,2.7906466892985407,3.1593309106292278,"[159.625550544249,68445600.0,0.002543090737056275,0.009784798740985659,56.95637118815455,2.7906466892985407,3.1593309106292278]","[-1.5291431989186444,0.4617644800329947,0.09403770866807969,-0.6048684812205002,0.22488760028426752,0.5780349058718264,0.7484020935715173]","[0.9994953129112951,0.000504628411857656,5.86768408384171e-08,3.0668042859761618e-15,3.481021966359006e-15]",0,0.9994953129112951,0.0005048134855944033,0,gmm
2023-04-14,162.5488419808256,164.25739832506682,161.78840194622364,163.16116333007812,49386500,0.01831343056678314,160.60892297390097,155.72816446751673,0.010776195912774879,62.515593647171016,2.8328241326338173,3.0940295550301458,"[162.5488419808256,49386500.0,0.01831343056678314,0.010776195912774879,62.515593647171016,2.8328241326338173,3.0940295550301458]","[-1.4156392082308806,-0.310738799169416,0.9822391521756703,-0.4970662937317835,0.6658190076022976,0.5909262258090647,0.7268907806271437]","[0.9996625932105409,0.0003374052201557406,1.5692965153199204e-09,3.4368598989661055e-15,3.6380225440253626e-15]",0,0.9996625932105409,0.0003374627235995237,0,gmm
2023-04-17,163.04262975965267,163.33891231813308,161.99577777997115,163.18089294433594,41516200,0.0030377809697672564,160.65829883771116,156.2894492012324,0.010709835084174881,63.37603919579086,2.8729767200806293,3.0498189880402427,"[163.04262975965267,41516200.0,0.0030377809697672564,0.010709835084174881,63.37603919579086,2.8729767200806293,3.0498189880402427]","[-1.3964666814179698,-0.6297377318738319,0.1218991614666279,-0.5042822135368932,0.7340655060057101,0.603198658895398,0.7123271114162496]","[0.9996426640212667,0.00035733593765306215,4.107449337288507e-11,2.9354508727120433e-15,2.9404597512311998e-15]",0,0.9996426640212667,0.00035739883809011324,0,gmm
2023-04-18,164.04014141829643,165.33389323571308,163.59570997116356,164.40554809570312,49923000,0.0061181033458195255,161.1760825484098,156.69469527012657,0.009872370468740978,65.11799266752917,2.9512684041534953,3.030108871262893,"[164.04014141829643,49923000.0,0.0061181033458195255,0.009872370468740978,65.11799266752917,2.9512684041534953,3.030108871262893]","[-1.3577358341965833,-0.288993385729532,0.2953860241733615,-0.5953461383262268,0.8722290714033049,0.6271281118920038,0.7058342831085066]","[0.9997000131155658,0.0002999868732440915,1.118752371778364e-11,1.366615396276042e-15,1.3686707442336158e-15]",0,0.9997000131155658,0.00030003088920043536,0,gmm
2023-04-19,163.74384033117565,166.0745734796078,163.4870550672227,165.5511474609375,47720200,-0.0018062718341922412,161.7940363644831,157.09302649831423,0.009849663277614638,64.14207275771173,2.9553388003473344,3.0151548570797813,"[163.74384033117565,47720200.0,-0.0018062718341922412,0.009849663277614638,64.14207275771173,2.9553388003473344,3.0151548570797813]","[-1.3692404537540215,-0.3782772566062822,-0.15092277765187334,-0.5978152646711468,0.7948236891870268,0.6283722076801003,0.7009081912086311]","[0.9997082416691002,0.0002917583190722689,1.1824341540634406e-11,1.6496858440025362e-15,1.6510828642770503e-15]",0,0.9997082416691002,0.0002917999003500455,0,gmm
2023-04-20,164.03024493447634,165.78816920558748,163.50681889136789,164.5832977294922,52456400,0.001749101540072795,162.32169814046307,157.53020370851794,0.009358157663650155,64.69288906363077,2.9476958734081222,3.0016630603454497,"[164.03024493447634,52456400.0,0.001749101540072795,0.009358157663650155,64.69288906363077,2.9476958734081222,3.0016630603454497]","[-1.3581200895579548,-0.1863096384627992,0.04931943636041351,-0.6512604245486264,0.838511850747946,0.6260361861330589,0.6964637771674291]","[0.9996940015809364,0.0003059984082938604,1.0767070474779062e-11,1.2859139827926669e-15,1.2871607048026363e-15]",0,0.9996940015809364,0.0003060442458267345,0,gmm
2023-04-21,163.00313749199609,164.38576938158798,162.45008473615934,162.9735107421875,58337300,-0.006261695475066498,162.8620552086674,157.9084545868049,0.009544070064062365,61.069881431222136,2.8261813526350466,2.966566718803369,"[163.00313749199609,58337300.0,-0.006261695475066498,0.009544070064062365,61.069881431222136,2.8261813526350466,2.966566718803369]","[-1.3980000659872418,0.05205495035101979,-0.4018567303751292,-0.6310447491200349,0.5511519068243254,0.5888958940614498,0.6849024798683432]","[0.9995928650744859,0.00040713466540263644,2.601092999757156e-10,1.117642109319044e-15,1.1435705556797615e-15]",0,0.9995928650744859,0.00040721682703293233,0,gmm
2023-04-24,162.95376899838274,163.54633418620037,161.85753394961128,163.27967834472656,41949600,-0.0003028683642102292,163.33751498782937,158.39534067343482,0.009093990153812301,60.89335842590844,2.6948322459560927,2.912219824233914,"[162.95376899838274,41949600.0,-0.0003028683642102292,0.009093990153812301,60.89335842590844,2.6948322459560927,2.912219824233914]","[-1.3999169193564427,-0.6121711667576236,-0.06624957804869962,-0.6799853757935169,0.5371509313766282,0.5487497110837675,0.6669997419249541]","[0.9998161495428287,0.00018385035695470852,1.0021445389778355e-10,1.0474785325659368e-15,1.0864318720405331e-15]",0,0.9998161495428287,0.00018386635955446,0,gmm
2023-04-25,163.14141715156464,164.24752277490956,161.69951654722522,161.73902893066406,48714100,0.0011515422707637502,163.4221685836492,158.96749033427898,0.00819182385054567,61.350652427977124,2.5761821461513534,2.845012288617402,"[163.14141715156464,48714100.0,0.0011515422707637502,0.00819182385054567,61.350652427977124,2.5761821461513534,2.845012288617402]","[-1.392631017593505,-0.337992510254184,0.01566429567782829,-0.7780848093386323,0.5734213431791292,0.5124849146377283,0.6448605027375942]","[0.9995709757788872,0.00042902412473067557,9.637835113329061e-11,1.8898632708383104e-15,1.8982622129523433e-15]",0,0.9995709757788872,0.0004291152779055595,0,gmm
2023-04-26,161.0378252295865,163.23029532612622,160.78105501874768,161.72914123535156,45498800,-0.012894284962743807,163.1357679364969,159.35528647886406,0.008374831241347915,53.76111763632838,2.2860565625436777,2.733221143402657,"[161.0378252295865,45498800.0,-0.012894284962743807,0.008374831241347915,53.76111763632838,2.2860565625436777,2.733221143402657]","[-1.474308155539995,-0.46831502252493706,-0.7754108592496171,-0.7581850177954716,-0.028544899625783986,0.42380951317885474,0.6080347081264009]","[0.9995210036902497,0.0004789709417487638,2.5367980956712285e-08,3.3357223426594103e-15,1.7306616291924195e-14]",0,0.9995210036902497,0.00047911006464992434,0,gmm
2023-04-27,163.14140369362494,166.4696059197472,163.14140369362494,166.32147216796875,64902300,0.013062635818879453,163.0073768329724,159.81616553725797,0.008186726378524554,59.196999129217126,2.2005050960217716,2.62667793392648,"[163.14140369362494,64902300.0,0.013062635818879453,0.008186726378524554,59.196999129217126,2.2005050960217716,2.62667793392648]","[-1.3926315401311635,0.3181474745501596,0.6865090965773121,-0.7786390964096223,0.40260368173491196,0.3976611447899296,0.572937667642111]","[0.9997056967262629,0.00029429572312270486,7.550606261683812e-09,2.491488450026871e-15,5.581887117354729e-15]",0,0.9997056967262629,0.00029434558915008966,0,gmm
2023-04-28,166.40046934782268,167.7436038513408,165.79803368662212,167.57569885253906,55275900,0.019976937677440798,163.386895263922,160.35374800366853,0.009273522260543256,65.88797199076178,2.3683830579588516,2.5750189587329544,"[166.40046934782268,55275900.0,0.019976937677440798,0.009273522260543256,65.88797199076178,2.3683830579588516,2.5750189587329544]","[-1.2660902883639193,-0.0720296884278449,1.0759295502853008,-0.6604634784341309,0.9333002138340412,0.44897218563560226,0.5559203734132423]","[0.9997511611488102,0.0002488388204022228,3.078135080377098e-11,2.990967234656686e-15,3.1462372756659746e-15]",0,0.9997511611488102,0.00024886881646487435,0,gmm
2023-05-01,167.1807089926042,168.3361976788922,166.54864641883398,167.4868621826172,52472900,0.00468892694737888,163.83696155794024,160.78829273953156,0.00925431555227816,67.27166780087556,2.5351625945820615,2.567047685902776,"[167.1807089926042,52472900.0,0.00468892694737888,0.00925431555227816,67.27166780087556,2.5351625945820615,2.567047685902776]","[-1.235795562265992,-0.18564086060304505,0.2148933680969739,-0.6625519705383582,1.0430484646643328,0.4999474983994256,0.5532945084087283]","[0.999767754346123,0.00023224565310446535,7.659601656271231e-13,3.2771408598631256e-15,3.279738885577231e-15]",0,0.999767754346123,0.00023227162684298235,0,gmm
2023-05-02,167.98064044655123,168.2374257243008,165.46226102978648,166.44985961914062,48425700,0.004784831089467589,164.54803340859098,161.28275002663617,0.008800258201017526,68.67460764448097,2.7007517766435285,2.5937885040509268,"[167.98064044655123,48425700.0,0.004784831089467589,0.008800258201017526,68.67460764448097,2.7007517766435285,2.5937885040509268]","[-1.2047362531722734,-0.349681936602856,0.22029478609818792,-0.7119250947554564,1.1543230618195819,0.5505589853767451,0.5621033624102453]","[0.999773337618929,0.00022666238081631843,2.4659776054036955e-13,4.043114085615864e-15,4.0454033331381944e-15]",0,0.999773337618929,0.00022668707264417997,0,gmm
