Date,Close,High,Low,Open,Volume,Return,MA_7,MA_30,Vol_14,RSI_14,MACD,MACD_Signal,anomaly,distance,cluster,is_anomaly,model_used
2024-04-02,167.87446369081778,168.13260444031488,167.0305181193942,167.63616943359375,49329500,-0.012325494457725683,169.46306508568813,173.93064617286774,0.012654433211555268,37.37489466112893,-2.0649126782709573,-1.9942141622561855,1,0,0,0,isolation_forest
2024-04-03,167.5865303145986,169.46305411699578,167.37803608655156,168.44039916992188,47691700,-0.0017151707882711031,169.04180233838596,173.50040239851322,0.012653416214397854,36.80908658520427,-2.1551686278189663,-2.026405055368742,1,0,0,0,isolation_forest
2024-04-04,169.07582268557752,170.69420560535343,167.61631774902344,167.61631774902344,53704400,0.008886706874252859,169.00208432217542,173.1148369851203,0.012951797263594913,41.72332860662502,-2.082517702539775,-2.037627584802949,1,0,0,0,isolation_forest
2024-04-05,168.38081863168355,169.1751176568126,167.74538244157907,168.3708953857422,42104800,-0.004110605779434451,168.9439261727295,172.65513721064445,0.012727582815655452,40.15396909152097,-2.0573069852950425,-2.0415634649013676,1,0,0,0,isolation_forest
2024-04-08,167.82482886831443,167.99361496437555,167.04046816897213,167.24896240234375,37425500,-0.0033019780274693433,168.74818841895214,172.12626832796346,0.010235217468603343,38.893633628022606,-2.058462364756167,-2.0449432448723277,1,0,0,0,isolation_forest
2024-04-09,167.49718091534808,168.86734648560252,167.1496854743383,168.46026611328125,42373800,-0.0019523210908407584,168.31558085025299,171.6781532477533,0.010158941295184796,38.13401508616211,-2.062046474658814,-2.0483638908296253,1,0,0,0,isolation_forest
2024-04-10,167.59647195447172,167.88439761067826,165.91851910107465,166.583740234375,49709300,0.0005927923000317303,167.97658815154452,171.27107645934944,0.009773862617046393,38.52584437021217,-2.033434780154977,-2.0453780686946956,1,0,0,0,isolation_forest
2024-04-11,167.13975023930564,174.208995705804,166.9610408919762,173.79197692871094,91070300,-0.0027251272645533176,167.8716290870428,170.80211130713576,0.009308227508149764,37.35389947015055,-2.024278805555184,-2.041158216066793,1,0,0,0,isolation_forest
2024-04-12,173.0175481045229,177.08832180821437,172.96791671667,175.29122924804688,101670900,0.035166965708645526,168.64748877131768,170.57011160096928,0.011200110951283503,55.93274414323962,-1.5251524566570254,-1.9379570641848396,1,0,0,0,isolation_forest
2024-04-15,174.10967059769038,175.37061964403054,171.27006200710903,171.45870971679688,73531800,0.006312206508138241,169.36660990161954,170.43143971211023,0.011028661283450342,58.40131528861626,-1.0295975119780678,-1.7562851537434854,1,0,0,0,isolation_forest
