Date,Close,High,Low,Open,Volume,Return,MA_7,MA_30,Vol_14,RSI_14,MACD,MACD_Signal,anomaly,distance,cluster,is_anomaly,model_used
2023-03-01,145.00907308036537,145.4041064076396,143.21163678129005,143.50791931152344,55479000,-0.0014962847714060645,146.4270032266887,144.7451777663459,0.011130572109402636,39.74340373002926,1.409972864774545,2.4264754370573103,1,0,0,0,isolation_forest
2023-03-02,142.58950014966683,144.89060684866965,142.11544194013547,144.10052490234375,52238100,-0.01668566579525399,145.6058894219898,145.00092008981326,0.011662813104626857,35.723122432016666,0.9638816192296815,2.1339566734917845,1,0,0,0,isolation_forest
2023-03-03,146.20407279147852,149.23600736765022,145.50288630750634,149.15699768066406,70732300,0.02534950075579001,145.48878605884107,145.46721115089073,0.012276538326465015,44.71947496904832,0.8917375023321767,1.8855128392598632,1,0,0,0,isolation_forest
2023-03-06,151.8827898611123,154.3616721188966,151.55689556759242,151.92230224609375,87558000,0.03884103199869782,146.0108051713884,146.08334883069443,0.016039128147141306,55.303742568029826,1.2780551541657985,1.7640213022410505,1,0,0,0,isolation_forest
2023-03-07,151.79390348554702,152.11981283549997,149.25578289163562,149.71995544433594,56182000,-0.0005852300688349299,146.94055664254077,146.60317313108033,0.015941680432856327,55.12582721709736,1.5590702969628296,1.7230311011854065,1,0,0,0,isolation_forest
2023-03-08,150.91494388116536,151.5667625921133,149.94710144553787,150.9741973876953,47204800,-0.005790480277525489,147.66009376288045,147.02171480764176,0.015945068399541202,53.29981774940408,1.6913552375857535,1.716695928465476,1,0,0,0,isolation_forest
2023-03-09,151.65561114338573,152.6234533766544,148.3669065925505,148.72244262695312,53833600,0.004907845725361737,148.57855634181732,147.4458801861316,0.01598600477128231,54.662651679377966,1.8348071494465614,1.740318172661693,1,0,0,0,isolation_forest
2023-03-10,148.34721726847982,149.06816014816815,145.77945444910702,146.65841674804688,68572400,-0.021815176174245998,149.0554340829765,147.6848232642198,0.016939872516503692,47.93374553876422,1.6623713051917548,1.7247287991677056,1,0,0,0,isolation_forest
2023-03-13,145.97694231528436,151.2408445051467,145.86830586973156,148.6039581298828,84457100,-0.015977886183774714,149.53935439235048,147.84508545951422,0.01705890224999845,43.77601619995562,1.3192458320284572,1.643632205739856,1,0,0,0,isolation_forest
2023-03-14,149.4038803808697,151.49758410543407,148.23852153630807,150.6976318359375,73695900,0.02347588606277129,149.99646976226344,148.06041346215454,0.018073590517870466,50.46580177068512,1.3087551693172657,1.5766567984553381,1,0,0,0,isolation_forest
2023-03-15,149.31503194180715,151.34948260848185,148.06077752387876,151.09271240234375,77167900,-0.0005946862881744952,149.62964720236275,148.34706598266936,0.017967938993661545,50.29870210092763,1.2785337755377952,1.5170321938718296,1,0,0,0,isolation_forest
2023-03-16,150.27298045799404,154.5196567133458,149.75942505583248,153.91722106933594,76161100,0.00641562007340446,149.4123724841409,148.62390487019832,0.017005547367119813,52.138792321502905,1.3167034053432758,1.476966436166119,1,0,0,0,isolation_forest
2023-03-17,154.14438228182223,154.7962009363973,152.36670189187112,153.07777404785156,98944600,0.02576246116919445,149.87372082709186,148.8677435254449,0.01810756168420005,58.780567357825774,1.6404329940678224,1.50965974774646,1,0,0,0,isolation_forest
2023-03-20,153.14690680049927,155.8628026785515,152.23830291826783,155.447998046875,73641400,-0.006471046602913422,150.0867630638224,149.10692903863563,0.018188158487874844,56.60113057212477,1.795802200466511,1.5668882382904703,1,0,0,0,isolation_forest
2023-03-21,155.36900288355957,157.4231944974596,154.59866219140062,157.3046875,73938300,0.014509572080061428,151.08987529454802,149.27095571719357,0.018321865450803856,60.1462058716358,2.0743264548353295,1.668375881599442,1,0,0,0,isolation_forest
2023-03-22,157.32445173541882,160.12922799549253,155.85292447362312,155.8726806640625,75701800,0.01258583639958566,152.71094806885299,149.5636027652257,0.017285931175952375,63.00974231929901,2.424894637126357,1.819679632704825,1,0,0,0,isolation_forest
2023-03-23,156.86026408901787,159.5465330865828,155.72451682640147,156.95901489257812,67622100,-0.002950511769026165,153.77614574144556,149.73427823714187,0.016641263448366337,61.87324674472733,2.634892977531763,1.9827223016702127,1,0,0,0,isolation_forest
2023-03-24,156.88991856429575,158.35156031348998,155.89244937558198,158.26268005371094,59196500,0.0001890502699972707,154.8582724018011,149.9092293588271,0.01354224644258394,61.92050009771929,2.7717599205777788,2.140529825451726,1,0,0,0,isolation_forest
2023-03-27,157.9565254779494,158.77623413977568,155.91218910395636,156.31710815429688,52390300,0.006798441374781916,155.95592169036613,150.25423114154862,0.013560626243291454,63.66483081003184,2.9324903001721623,2.2989219203958133,1,0,0,0,isolation_forest
2023-03-28,156.0109239824416,156.5244793815335,154.045597696947,155.69488525390625,45992200,-0.012317322691295929,156.22257050474033,150.4853285341723,0.013988984880229259,58.40888712528269,2.8697952896694687,2.4130965942505442,1,0,0,0,isolation_forest
2023-03-29,157.39358278783644,159.05275625859912,157.37384166607825,158.77622985839844,51305700,0.00886257686385128,156.82923850293136,150.7239984149719,0.014081717186006917,60.88055233162622,2.8982686158920785,2.5101309985788514,1,0,0,0,isolation_forest
2023-03-30,159.5268031814781,160.45514829132492,159.27003296644855,160.3465118408203,49501700,0.013553414032878353,157.42320997406256,151.00118513874162,0.012409309295217212,64.39609315510882,3.0577195027001096,2.619648699403103,1,0,0,0,isolation_forest
2023-03-31,160.42552675181378,162.95377687892702,159.90210067407045,162.85501098632812,68749800,0.005633683822481528,157.86622069069043,151.29516135656434,0.010802389469729785,65.79090647432207,3.219492653215241,2.739617490165531,1,0,0,0,isolation_forest
2023-04-03,162.23282167038158,164.22775993608963,162.18343872786127,164.1092529296875,56976200,0.0112656318178328,158.63372891659952,151.68756688233756,0.00980046973217253,68.46626177603055,3.4537202985106603,2.8824380518345567,1,0,0,0,isolation_forest
2023-04-04,164.53389938747162,164.77091335884026,163.06237234715022,163.575927734375,46278300,0.014183798897150934,159.72572617705322,152.2274536358346,0.00983761574646635,71.52022242243441,3.781435105749182,3.0622374626174818,1,0,0,0,isolation_forest
